id	feature	clip_count	global_fraction	clip_fraction	entropy_contribution
GRWD1:K	processed_transcript:SSB_ADJ	2	1.0000811629037988e-4	2.1400215904255078e-5	-4.760306465740325e-5
HLTF:K	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	7.440249382720011e-6	-4.774124508346339e-5
NONO:K	processed_transcript:EXON_PSEUDO	2	9.101381032850417e-5	2.8501395644092765e-5	-4.77413456697242e-5
CPEB4:K	transcribed_unprocessed_pseudogene:EXON_PSEUDO	7.987800294713425e-4	7.987800294713425e-4	6.983385046048488e-6	-4.7750486991602584e-5
ZNF622:K	LTR	2	1.2377878204676568e-4	1.635256115659451e-5	-4.775234871827221e-5
SLTM:H	retained_intron:UTR3	5.193140942273474e-4	5.193140942273474e-4	7.917476091197492e-6	-4.77853170249647e-5
GRWD1:K	miRNA:EXON_SMALL	8	1.261344336082093e-4	8.560086361702031e-5	-4.787355977422656e-5
UPF1:K	transcribed_unprocessed_pseudogene:SS5_ADJ	1	1.398400426929723e-4	1.477017556532834e-5	-4.789995482992786e-5
PRPF4:H	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	2.1791239501669665e-5	-4.790361474740068e-5
ABCF1:K	unprocessed_pseudogene:EXON_PSEUDO	0.0010112169702851687	0.0010112169702851687	6.605795690956653e-6	-4.794581976357848e-5
XRN2:H	L1	9.593926359334087e-5	9.593926359334087e-5	4.797618153930079e-5	-4.7966731613018846e-5
DDX24:K	processed_transcript:SSB_ADJ	1	1.0000811629037988e-4	2.1956306090132984e-5	-4.802743969425777e-5
KHSRP:K	miRNA:EXON_SMALL	2	1.261344336082093e-4	1.625751892539437e-5	-4.805370073383908e-5
LIN28B:H	TEC:EXON_MRNA	1	1.2142313048532204e-4	8.007040594661039e-5	-4.809847286563036e-5
SF3B1:K	retained_intron:EXON_LNCRNA	2.6426127516558624e-4	2.6426127516558624e-4	1.0276499546772227e-5	-4.8140716302630156e-5
UCHL5:H	processed_transcript:SSB_ADJ	1	1.0000811629037988e-4	2.2125361344841295e-5	-4.815240109231377e-5
EIF3G:K	unprocessed_pseudogene:EXON_PSEUDO	0.0010112169702851687	0.0010112169702851687	6.641907916377659e-6	-4.815568643883878e-5
EIF3D:H	lncRNA:SSB_PROX	1	2.0901053854263546e-4	1.7217586898332068e-4	-4.81563384904054e-5
U2AF2:H	misc_RNA:EXON_SMALL	4	1.120005242395475e-4	6.908343326642545e-5	-4.815763281676377e-5
SBDS:K	primary_miRNA:PRIMIRNA	1.4455134581585957e-4	1.4455134581585957e-4	1.4536173634184895e-5	-4.817088183282015e-5
RPS11:K	lncRNA:SS3_PROX	8.491053128294566e-4	8.491053128294566e-4	6.9519572728112286e-6	-4.8193612853723625e-5
FUS:K	processed_transcript:EXON_PSEUDO	1	9.101381032850417e-5	3.1295963969980544e-5	-4.81991914016051e-5
PABPC4:K	processed_transcript:EXON_PSEUDO	1	9.101381032850417e-5	3.568750974769717e-5	-4.82019146143194e-5
LIN28B:K	TEC:EXON_MRNA	2	1.2142313048532204e-4	7.993604150795579e-5	-4.821144401833913e-5
CSTF2T:H	processed_transcript:EXON_PSEUDO	3	9.101381032850417e-5	3.199624495124714e-5	-4.8256188636911227e-5
TARDBP:K	processed_transcript:EXON_PSEUDO	1	9.101381032850417e-5	3.4087807440455786e-5	-4.8296616891808015e-5
CPEB4:K	processed_transcript:SS5_PROX	8.079884855751677e-4	8.079884855751677e-4	7.063890557303202e-6	-4.83009617746157e-5
QKI:H	processed_transcript:EXON_PSEUDO	1	9.101381032850417e-5	3.3714299570199e-5	-4.83033147754783e-5
POLR2G:H	processed_transcript:EXON_PSEUDO	9.101381032850417e-5	9.101381032850417e-5	3.351547350266665e-5	-4.8304449623571045e-5
HNRNPK:K	Y_RNA	1	1.1842502849803014e-4	7.640584312088345e-5	-4.8305236558595276e-5
ILF3:K	TEC:EXON_MRNA	2	1.2142313048532204e-4	7.975752070260689e-5	-4.836103688761511e-5
UTP18:H	retained_intron:SS3_ADJ	4.238031309179053e-4	4.238031309179053e-4	8.603658411197745e-6	-4.837235030901228e-5
FAM120A:K	LTR	4	1.2377878204676568e-4	8.239437107743032e-5	-4.837755389492744e-5
UPF1:H	L1	1	9.593926359334087e-5	2.4820052249012987e-5	-4.84143715117041e-5
DDX24:K	7SK	1	1.0129301714207641e-4	2.1956306090132984e-5	-4.8431822895688125e-5
DDX55:H	nonsense_mediated_decay:SS5_ADJ	1	2.0108698329050688e-4	1.6382657825657874e-4	-4.843537147563239e-5
RPS11:K	processed_transcript:SS5_ADJ	8.53388315668445e-4	8.53388315668445e-4	6.987023892094009e-6	-4.843670800052677e-5
SUPV3L1:K	snRNA	2.7304143098551254e-4	2.7304143098551254e-4	1.0220431296268844e-5	-4.844067335602571e-5
UTP18:K	transcribed_unprocessed_pseudogene:EXON_PSEUDO	7.987800294713425e-4	7.987800294713425e-4	7.116312710461967e-6	-4.8465822389953294e-5
DHX30:H	retained_intron:INTRON	0.003107104409544158	0.003107104409544158	5.274855672810341e-6	-4.854040023142896e-5
BUD13:H	lncRNA:EXON_PSEUDO	3	1.0000811629037988e-4	5.301945617945466e-5	-4.8540548063326926e-5
G3BP1:H	nonsense_mediated_decay:SS3_PROX	1	1.2185143076922088e-4	1.7175635105295456e-5	-4.8550158884960934e-5
DDX3X:K	miRNA:EXON_SMALL	1	1.261344336082093e-4	8.481743132327839e-5	-4.85604794834011e-5
AARS:K	processed_transcript:SSB_PROX	3.15443159091498e-4	3.15443159091498e-4	9.654044085949305e-6	-4.856083456157762e-5
KHSRP:H	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	5.279829382226016e-5	-4.8656472203612654e-5
KHSRP:H	processed_transcript:SSB_ADJ	1	1.0000811629037988e-4	5.279829382226016e-5	-4.8656472203612654e-5
HLTF:H	transcribed_unprocessed_pseudogene:SS5_ADJ	6	1.398400426929723e-4	9.96396335451317e-5	-4.8722376846253386e-5
SBDS:K	transcribed_unprocessed_pseudogene:SS3_ADJ	1.4626454695145495e-4	1.4626454695145495e-4	1.4708454210590049e-5	-4.8741795987875805e-5
SUPV3L1:K	protein_coding:PRIMIRNA	2.7496878226305734e-4	2.7496878226305734e-4	1.0292575517183685e-5	-4.878260752089178e-5
BCLAF1:H	unprocessed_pseudogene:SSB_PROX	11	1.0900242225225559e-4	6.452975392473016e-5	-4.8805386497438354e-5
UTP3:K	retained_intron:INTRON	0.003107104409544158	0.003107104409544158	5.310509918068491e-6	-4.8816886905808176e-5
DDX42:K	transcribed_unprocessed_pseudogene:EXON_PSEUDO	7.987800294713425e-4	7.987800294713425e-4	7.190015715176868e-6	-4.886089881437187e-5
PRPF8:K	tRNA	16	1.9680398045151845e-4	1.5905679060755805e-4	-4.886501907252693e-5
SF3B4:H	misc_RNA:EXON_SMALL	2	1.120005242395475e-4	6.810364670099397e-5	-4.8878091343781404e-5
G3BP1:H	LTR	1	1.2377878204676568e-4	1.7175635105295456e-5	-4.8939029694612045e-5
G3BP1:H	retained_intron:SSB_PROX	1	1.2377878204676568e-4	1.7175635105295456e-5	-4.8939029694612045e-5
SSB:H	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	8.661412628021334e-6	-4.8998933540112436e-5
UTP18:K	processed_transcript:SS5_PROX	8.079884855751677e-4	8.079884855751677e-4	7.198350631789009e-6	-4.9024543666834794e-5
HNRNPM:K	7SK	1	1.0129301714207641e-4	2.2761412528085244e-5	-4.902518564653843e-5
BCLAF1:H	processed_transcript:SSB_ADJ	4	1.0000811629037988e-4	2.346536506353824e-5	-4.907809914088348e-5
TIA1:K	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	2.3515025096684948e-5	-4.9110243668985924e-5
CSTF2T:K	processed_transcript:SSB_ADJ	4	1.0000811629037988e-4	5.189884767258388e-5	-4.911409444772152e-5
EXOSC5:K	nonsense_mediated_decay:SS5_ADJ	1	2.0108698329050688e-4	1.2122240064119905e-5	-4.9120425596100284e-5
SF3B4:H	protein_coding:PRIMIRNA	7	2.7496878226305734e-4	2.383627634534789e-4	-4.9128700673964996e-5
MATR3:K	miRNA:EXON_SMALL	1	1.261344336082093e-4	1.700044018429888e-5	-4.915368152998762e-5
EXOSC5:K	unprocessed_pseudogene:SS3_ADJ	1	2.0194358385830456e-4	1.2122240064119905e-5	-4.919476660336509e-5
BUD13:H	nonsense_mediated_decay:SS3_PROX	1	1.2185143076922088e-4	1.767315205981822e-5	-4.92284221613019e-5
PRPF8:K	retained_intron:CDS	36	3.938221110449863e-4	3.5787777886700566e-4	-4.9414742212510397e-5
DDX42:K	processed_transcript:SS5_PROX	8.079884855751677e-4	8.079884855751677e-4	7.272903295807594e-6	-4.9424174591588494e-5
SLTM:H	snoRNA	5.373027061510988e-4	5.373027061510988e-4	8.191730933119384e-6	-4.944056099613873e-5
HNRNPL:K	7SK	1	1.0129301714207641e-4	2.33792327795194e-5	-4.94525768346356e-5
SRSF1:K	primary_miRNA:PRIMIRNA	1	1.4455134581585957e-4	1.0389606181072392e-4	-4.9500350961627155e-5
FAM120A:K	unprocessed_pseudogene:SSB_PROX	1	1.0900242225225559e-4	2.059859276935758e-5	-4.951371307359092e-5
BCLAF1:H	LTR	3	1.2377878204676568e-4	1.759902379765368e-5	-4.952711504984416e-5
CPEB4:K	unprocessed_pseudogene:INTRON	8.287610493442615e-4	8.287610493442615e-4	7.2454960129243025e-6	-4.954273047118017e-5
YBX3:K	unprocessed_pseudogene:SS3_ADJ	2	2.0194358385830456e-4	1.22733268623388e-5	-4.958858576144988e-5
GRWD1:H	processed_transcript:SSB_ADJ	10	1.0000811629037988e-4	5.080164971549113e-5	-4.964183972652737e-5
KHSRP:K	lncRNA:EXON_PSEUDO	3	1.0000811629037988e-4	2.4386278388091557e-5	-4.964986727332455e-5
LARP7:K	unprocessed_pseudogene:EXON_PSEUDO	0.0010112169702851687	0.0010112169702851687	6.906626356424228e-6	-4.9685549563253435e-5
FAM120A:H	retained_intron:SS5_ADJ	10	4.0795602041364816e-4	3.7183008190950546e-4	-4.9739761707829236e-5
WRN:K	transcribed_unprocessed_pseudogene:INTRON	6.208212615113732e-4	6.208212615113732e-4	7.91369111721421e-6	-4.980626642310399e-5
UTP18:H	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	8.873202029941689e-6	-4.988780544754627e-5
WRN:K	processed_transcript:SS3_PROX	6.218920122211202e-4	6.218920122211202e-4	7.927340118796158e-6	-4.989216891779715e-5
CSTF2T:H	snRNA	1	2.7304143098551254e-4	1.0665414983749048e-5	-4.989396182004731e-5
ILF3:K	nonsense_mediated_decay:EXON_LNCRNA	3	1.5975600589426852e-4	1.1963628105391032e-4	-4.9914074885512095e-5
CPEB4:K	processed_transcript:SS3_ADJ	8.353997037446936e-4	8.353997037446936e-4	7.303534869875375e-6	-4.9939584384515196e-5
SAFB2:K	unprocessed_pseudogene:SS5_ADJ	1	1.815993203731095e-4	1.322279039054665e-5	-4.9977655088129155e-5
XRN2:H	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	5.0010885667083635e-5	-5.000103496267812e-5
XRN2:H	processed_transcript:SSB_ADJ	1.0000811629037988e-4	1.0000811629037988e-4	5.0010885667083635e-5	-5.000103496267812e-5
SF3B4:K	processed_transcript:SS3_PROX	25	6.218920122211202e-4	5.861801965963633e-4	-5.001281098697545e-5
SF3B1:K	protein_coding:PRIMIRNA	2.7496878226305734e-4	2.7496878226305734e-4	1.0692889317711134e-5	-5.009131258717757e-5
AARS:K	retained_intron:SS5_PROX	3.2593651604701966e-4	3.2593651604701966e-4	9.975190155339336e-6	-5.017623231685073e-5
YBX3:K	lncRNA:SSB_PROX	2	2.0901053854263546e-4	1.22733268623388e-5	-5.019762968600674e-5
TBRG4:H	nonsense_mediated_decay:EXON_LNCRNA	1.5975600589426852e-4	1.5975600589426852e-4	1.4523673636699651e-5	-5.024307817262138e-5
UTP18:K	unprocessed_pseudogene:INTRON	8.287610493442615e-4	8.287610493442615e-4	7.38341291943373e-6	-5.0284914919334916e-5
AGGF1:K	miRNA:EXON_SMALL	2	1.261344336082093e-4	8.252867250597995e-5	-5.050712115778843e-5
ILF3:H	L1	1	9.593926359334087e-5	3.963063400249349e-5	-5.0549084441038194e-5
YBX3:K	LTR	13	1.2377878204676568e-4	7.97766246052022e-5	-5.05565246177896e-5
ILF3:K	retained_intron:SSB_PROX	2	1.2377878204676568e-4	7.975752070260689e-5	-5.057197578247514e-5
XRN2:H	7SK	1.0129301714207641e-4	1.0129301714207641e-4	5.065342381269927e-5	-5.064344654678107e-5
UTP18:K	processed_transcript:SS3_ADJ	8.353997037446936e-4	8.353997037446936e-4	7.4425565371346205e-6	-5.068771397941228e-5
DDX42:K	unprocessed_pseudogene:INTRON	8.287610493442615e-4	8.287610493442615e-4	7.459882256765277e-6	-5.069481994949575e-5
CPEB4:K	lncRNA:SS3_PROX	8.491053128294566e-4	8.491053128294566e-4	7.423357026161462e-6	-5.0758895689464943e-5
TROVE2:H	unprocessed_pseudogene:EXON_PSEUDO	0.0010112169702851687	0.0010112169702851687	7.109533896699303e-6	-5.08482529780107e-5
SDAD1:K	processed_transcript:SSB_PROX	3.15443159091498e-4	3.15443159091498e-4	1.0301950015064415e-5	-5.085445038560073e-5
SF3B4:H	L1	1	9.593926359334087e-5	3.405182335049698e-5	-5.0886680952804025e-5
IGF2BP2:K	L1	1	9.593926359334087e-5	3.653367619899477e-5	-5.0887554220014793e-5
POLR2G:H	L1	9.593926359334087e-5	9.593926359334087e-5	3.532925206869331e-5	-5.0918572779670186e-5
FXR2:K	LTR	1	1.2377878204676568e-4	7.931427909957175e-5	-5.0928611185550715e-5
WRN:K	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	8.10204733904511e-6	-5.0991720849869826e-5
CPEB4:K	processed_transcript:SS5_ADJ	8.53388315668445e-4	8.53388315668445e-4	7.460801450000864e-6	-5.101493047226174e-5
HLTF:K	lncRNA:SS3_ADJ	6.799267006894136e-4	6.799267006894136e-4	7.959161654358503e-6	-5.1070907392182026e-5
DDX42:K	processed_transcript:SS3_ADJ	8.353997037446936e-4	8.353997037446936e-4	7.519638419545567e-6	-5.1100902486558896e-5
HNRNPL:K	Antisense_L1	1	1.0643262054886253e-4	2.33792327795194e-5	-5.1121986573795695e-5
GRWD1:H	TEC:EXON_MRNA	15	1.2142313048532204e-4	7.620247457323669e-5	-5.121823751485803e-5
SF3B4:K	lncRNA:EXON_PSEUDO	2	1.0000811629037988e-4	4.689441572770906e-5	-5.1238200870968635e-5
LARP4:K	processed_transcript:SSB_PROX	3.15443159091498e-4	3.15443159091498e-4	1.0421944043499907e-5	-5.127266870062028e-5
PPIG:H	nonsense_mediated_decay:SS3_PROX	10	1.2185143076922088e-4	7.661074050485377e-5	-5.129124470360761e-5
CSTF2T:K	unprocessed_pseudogene:SS3_ADJ	1	2.0194358385830456e-4	1.297471191814597e-5	-5.13821673727187e-5
ILF3:H	processed_transcript:SSB_PROX	7	3.15443159091498e-4	2.774144380174544e-4	-5.141521221417727e-5
DDX51:K	processed_transcript:SS3_PROX	6.218920122211202e-4	6.218920122211202e-4	8.245616869007924e-6	-5.142702888088475e-5
ZC3H8:K	nonsense_mediated_decay:UTR3	0.0011189344916857278	0.0011189344916857278	7.032233070012611e-6	-5.143323913699935e-5
HNRNPM:K	unprocessed_pseudogene:SSB_PROX	1	1.0900242225225559e-4	2.2761412528085244e-5	-5.1433922887468995e-5
EWSR1:K	processed_transcript:SSB_ADJ	2	1.0000811629037988e-4	4.630915564588105e-5	-5.1437789549370215e-5
LSM11:H	TEC:EXON_MRNA	1	1.2142313048532204e-4	7.588402280668325e-5	-5.146266287081925e-5
UTP18:K	lncRNA:SS3_PROX	8.491053128294566e-4	8.491053128294566e-4	7.564659489807427e-6	-5.1519299135701025e-5
DDX24:K	misc_RNA:EXON_SMALL	1	1.120005242395475e-4	2.1956306090132984e-5	-5.16148453402063e-5
PCBP2:H	7SK	1	1.0129301714207641e-4	4.800767225361238e-5	-5.171376043725049e-5
EWSR1:K	unprocessed_pseudogene:SSB_PROX	1	1.0900242225225559e-4	2.3154577822940525e-5	-5.175026927294183e-5
NPM1:K	retained_intron:CDS	3.938221110449863e-4	3.938221110449863e-4	9.682495391455998e-6	-5.176282750485064e-5
ZC3H8:K	lncRNA:SS5_PROX	0.0011264297466539576	0.0011264297466539576	7.079338937467241e-6	-5.177776801160126e-5
UTP18:K	processed_transcript:SS5_ADJ	8.53388315668445e-4	8.53388315668445e-4	7.6028166625176785e-6	-5.177916949704125e-5
U2AF2:K	LTR	2	1.2377878204676568e-4	7.820747635299875e-5	-5.180350581006886e-5
WDR43:K	transcribed_unprocessed_pseudogene:EXON_PSEUDO	7.987800294713425e-4	7.987800294713425e-4	7.747526031116265e-6	-5.181482466079812e-5
IGF2BP3:H	7SK	1	1.0129301714207641e-4	4.761223731190599e-5	-5.185593478117436e-5
UCHL5:K	nonsense_mediated_decay:SS3_PROX	2	1.2185143076922088e-4	1.9760697832452526e-5	-5.186031904317017e-5
DDX42:K	lncRNA:SS3_PROX	8.491053128294566e-4	8.491053128294566e-4	7.643005981414553e-6	-5.193926643404409e-5
HNRNPL:H	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	4.459506583197187e-5	-5.1960435502525905e-5
UPF1:K	lncRNA:EXON_PSEUDO	2	1.0000811629037988e-4	2.954035113065668e-5	-5.197205924933233e-5
UCHL5:K	processed_transcript:SSB_ADJ	3	1.0000811629037988e-4	2.964104674867879e-5	-5.200369852392137e-5
PABPC4:K	Y_RNA	2	1.1842502849803014e-4	7.137501949539434e-5	-5.213822976150788e-5
DDX42:K	processed_transcript:SS5_ADJ	8.53388315668445e-4	8.53388315668445e-4	7.681558344498611e-6	-5.2201255167633216e-5
AQR:H	Y_RNA	1	1.1842502849803014e-4	2.0885546027781757e-5	-5.228481854162619e-5
RBFOX2:H	LTR	2	1.2377878204676568e-4	7.758251882781245e-5	-5.2287553991269054e-5
NONO:K	unprocessed_pseudogene:SS5_ADJ	1	1.815993203731095e-4	1.4250697822046382e-5	-5.2323636392771705e-5
HNRNPC:H	nonsense_mediated_decay:EXON_LNCRNA	5	1.5975600589426852e-4	1.1724702142497166e-4	-5.2329561222823294e-5
WDR43:K	processed_transcript:SS5_PROX	8.079884855751677e-4	8.079884855751677e-4	7.836840674370421e-6	-5.241215373865719e-5
PUS1:K	retained_intron:EXON_LNCRNA	2.6426127516558624e-4	2.6426127516558624e-4	1.1654505196790145e-5	-5.248029946405392e-5
AQR:H	misc_RNA:EXON_SMALL	3	1.120005242395475e-4	6.265663808334527e-5	-5.2504146030350434e-5
HNRNPC:K	lncRNA:SS3_ADJ	4	6.799267006894136e-4	6.424661950432157e-4	-5.2527188108368685e-5
FUS:K	misc_RNA:EXON_SMALL	2	1.120005242395475e-4	6.259192793996109e-5	-5.2543229894260755e-5
SDAD1:K	retained_intron:SS5_PROX	3.2593651604701966e-4	3.2593651604701966e-4	1.064464896329127e-5	-5.254614629116383e-5
DDX51:K	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	8.427338452897906e-6	-5.256040692784639e-5
PTBP1:K	miRNA:EXON_SMALL	2	1.261344336082093e-4	7.99775931626904e-5	-5.2568824278269266e-5
FAM120A:H	TEC:EXON_MRNA	2	1.2142313048532204e-4	7.43660163819011e-5	-5.260115644065736e-5
CSTF2T:H	processed_transcript:SSB_ADJ	3	1.0000811629037988e-4	3.199624495124714e-5	-5.260638877948382e-5
RBM15:K	transcribed_unprocessed_pseudogene:SS3_ADJ	1	1.4626454695145495e-4	1.691732491182674e-5	-5.264682939841946e-5
ZNF800:H	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	3.253407563788776e-5	-5.270824834646683e-5
HNRNPM:H	7SK	3	1.0129301714207641e-4	3.0335203137681054e-5	-5.276717109294636e-5
G3BP1:H	primary_miRNA:PRIMIRNA	1	1.4455134581585957e-4	1.7175635105295456e-5	-5.278324615470437e-5
ZNF800:K	nonsense_mediated_decay:EXON_LNCRNA	2	1.5975600589426852e-4	1.1678823400965057e-4	-5.27853893784557e-5
HNRNPM:H	LTR	2	1.2377878204676568e-4	2.0223468758454036e-5	-5.285730481801815e-5
LIN28B:K	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	3.9968020753977896e-5	-5.2885647182190366e-5
HNRNPC:H	misc_RNA:EXON_SMALL	1	1.120005242395475e-4	2.344940428499433e-5	-5.2899096245601186e-5
RBM15:K	processed_transcript:SSB_ADJ	2	1.0000811629037988e-4	3.383464982365348e-5	-5.290195445994618e-5
BCLAF1:H	misc_RNA:EXON_SMALL	4	1.120005242395475e-4	2.346536506353824e-5	-5.291206751277688e-5
MATR3:K	lncRNA:EXON_PSEUDO	2	1.0000811629037988e-4	3.400088036859776e-5	-5.292145504417315e-5
SF3A3:H	TEC:EXON_MRNA	1	1.2142313048532204e-4	7.388249869334478e-5	-5.29544467935671e-5
LARP4:K	retained_intron:SS5_PROX	3.2593651604701966e-4	3.2593651604701966e-4	1.07686346464405e-5	-5.297827682440194e-5
RBFOX2:H	lncRNA:EXON_PSEUDO	1	1.0000811629037988e-4	3.8791259413906224e-5	-5.3001024043839256e-5
PRPF8:H	lncRNA:EXON_PSEUDO	3	1.0000811629037988e-4	3.509962419665998e-5	-5.302112725556038e-5
PPIG:H	retained_intron:SSB_PROX	10	1.2377878204676568e-4	7.661074050485377e-5	-5.3025776236529435e-5
PPIG:H	lncRNA:EXON_PSEUDO	5	1.0000811629037988e-4	3.830537025242688e-5	-5.3033728320054506e-5
ABCF1:K	nonsense_mediated_decay:UTR3	0.0011189344916857278	0.0011189344916857278	7.309462618646444e-6	-5.30531360153955e-5
PUM1:K	7SK	1	1.0129301714207641e-4	4.341030660292762e-5	-5.306585294115079e-5
FAM120A:H	processed_transcript:SSB_ADJ	1	1.0000811629037988e-4	3.718300819095055e-5	-5.3075088772915155e-5
POLR2G:H	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	3.682759088410664e-5	-5.3078065821665124e-5
POLR2G:H	processed_transcript:SSB_ADJ	1.0000811629037988e-4	1.0000811629037988e-4	3.682759088410664e-5	-5.3078065821665124e-5
YBX3:H	LTR	1	1.2377878204676568e-4	2.0524185008944273e-5	-5.320622383540339e-5
XRN2:H	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	5.322357639516181e-5	-5.321309288319278e-5
SBDS:K	nonsense_mediated_decay:EXON_LNCRNA	1.5975600589426852e-4	1.5975600589426852e-4	1.606516374978064e-5	-5.323774495893902e-5
BCLAF1:H	snRNA	2	2.7304143098551254e-4	1.173268253176912e-5	-5.327242184882287e-5
EIF3G:K	nonsense_mediated_decay:UTR3	0.0011189344916857278	0.0011189344916857278	7.349421614373839e-6	-5.328535824712677e-5
SF3A3:H	nonsense_mediated_decay:SS3_PROX	1	1.2185143076922088e-4	7.388249869334478e-5	-5.3329763781601195e-5
GRWD1:H	LTR	15	1.2377878204676568e-4	7.620247457323669e-5	-5.333062783785667e-5
UPF1:K	nonsense_mediated_decay:SS3_PROX	5	1.2185143076922088e-4	7.38508778266417e-5	-5.335254875493146e-5
NONO:K	primary_miRNA:PRIMIRNA	7	1.4455134581585957e-4	9.975488475432468e-5	-5.338109801560038e-5
ABCF1:K	lncRNA:SS5_PROX	0.0011264297466539576	0.0011264297466539576	7.358425526139771e-6	-5.340851587387184e-5
EFTUD2:H	protein_coding:PRIMIRNA	3	2.7496878226305734e-4	2.3487036135029328e-4	-5.3410264013709324e-5
HLTF:H	7SK	2	1.0129301714207641e-4	3.321321118171057e-5	-5.3430278893875965e-5
BCLAF1:H	primary_miRNA:PRIMIRNA	3	1.4455134581585957e-4	1.759902379765368e-5	-5.346609352427845e-5
UPF1:K	unprocessed_pseudogene:SS5_ADJ	1	1.815993203731095e-4	1.477017556532834e-5	-5.34680344172265e-5
NCBP2:K	retained_intron:INTRON	0.003107104409544158	0.003107104409544158	5.917899607862694e-6	-5.3475737410547086e-5
TBRG4:H	nonsense_mediated_decay:SS5_PROX	1.7003521270784076e-4	1.7003521270784076e-4	1.545817274469105e-5	-5.347587676817878e-5
LARP7:H	unprocessed_pseudogene:EXON_PSEUDO	0.0010112169702851687	0.0010112169702851687	7.577507892258506e-6	-5.349836822445822e-5
QKI:H	7SK	1	1.0129301714207641e-4	3.3714299570199e-5	-5.350803874111482e-5
IGF2BP2:K	TEC:EXON_MRNA	2	1.2142313048532204e-4	7.306735239798954e-5	-5.3539695965268675e-5
SF3B4:H	7SK	1	1.0129301714207641e-4	3.405182335049698e-5	-5.355435021287314e-5
TARDBP:K	7SK	1	1.0129301714207641e-4	3.4087807440455786e-5	-5.355900200978826e-5
LSM11:H	retained_intron:SSB_PROX	1	1.2377878204676568e-4	7.588402280668325e-5	-5.3566225469603195e-5
HNRNPK:H	transcribed_unprocessed_pseudogene:SS3_ADJ	2	1.4626454695145495e-4	1.0140444122309118e-4	-5.358811774670235e-5
FKBP4:H	protein_coding:SSB_ADJ	0.005745220008219082	0.005745220008219082	5.31944090792403e-6	-5.360332409815764e-5
AQR:H	retained_intron:SSB_PROX	1	1.2377878204676568e-4	2.0885546027781757e-5	-5.36171077789199e-5
NPM1:K	retained_intron:SS5_ADJ	4.0795602041364816e-4	4.0795602041364816e-4	1.0029991147756213e-5	-5.3620547252169916e-5
EIF3G:K	lncRNA:SS5_PROX	0.0011264297466539576	0.0011264297466539576	7.398652189781129e-6	-5.3642293661222366e-5
BUD13:K	misc_RNA:EXON_SMALL	8	1.120005242395475e-4	6.0679151156452345e-5	-5.365448821635423e-5
MATR3:H	LTR	3	1.2377878204676568e-4	7.573077010457003e-5	-5.367891850875293e-5
EXOSC5:K	misc_RNA:EXON_SMALL	5	1.120005242395475e-4	6.061120032059952e-5	-5.369238129014687e-5
PABPC4:K	7SK	1	1.0129301714207641e-4	3.568750974769717e-5	-5.371125752298567e-5
U2AF2:K	protein_coding:PRIMIRNA	6	2.7496878226305734e-4	2.3462242905899624e-4	-5.371138525458924e-5
RBFOX2:H	7SK	1	1.0129301714207641e-4	3.8791259413906224e-5	-5.3715467247760526e-5
CSTF2T:K	unprocessed_pseudogene:SSB_PROX	2	1.0900242225225559e-4	2.594942383629194e-5	-5.373050808598241e-5
SSB:H	protein_coding:EXON_PSEUDO	4.7948216782475495e-4	4.7948216782475495e-4	9.50166725827524e-6	-5.375238226178919e-5
POLR2G:H	7SK	1.0129301714207641e-4	1.0129301714207641e-4	3.730075051002664e-5	-5.376001099282142e-5
GNL3:K	processed_transcript:SSB_PROX	3.15443159091498e-4	3.15443159091498e-4	1.1168915239238734e-5	-5.3832150832304575e-5
HNRNPM:K	Y_RNA	1	1.1842502849803014e-4	2.2761412528085244e-5	-5.415650248321412e-5
ILF3:H	nonsense_mediated_decay:SS5_ADJ	4	2.0108698329050688e-4	1.5852253600997395e-4	-5.439411424097359e-5
NPM1:K	nonsense_mediated_decay:CDS	4.1395222438823194e-4	4.1395222438823194e-4	1.017741358982297e-5	-5.440867078133566e-5
KHSRP:K	unprocessed_pseudogene:SS5_ADJ	17	1.815993203731095e-4	1.3818891086585214e-4	-5.446259260435012e-5
XRN2:H	unprocessed_pseudogene:SSB_PROX	1.0900242225225559e-4	1.0900242225225559e-4	5.4508652686393085e-5	-5.449791605139866e-5
NONO:K	unprocessed_pseudogene:SS3_ADJ	1	2.0194358385830456e-4	1.4250697822046382e-5	-5.450675075667218e-5
WRN:K	lncRNA:SS3_ADJ	6.799267006894136e-4	6.799267006894136e-4	8.667116004537812e-6	-5.454808413016735e-5
